entity_id,mol_id,library_name,smiles,drugclip_score,vina_docking_score,MW,TPSA,Consensus Log P,BBB permeant,Pgp substrate,PAINS #alerts,Brenk #alerts,Synthetic Accessibility
69f0a5276bb9eb2523e46eb2,VEGF_VEGFR_00000,VEGF,O=C(O)CN1CC2=CC=CSN=C21,-0.03,,,,,,,,,
69f0a5276bb9eb2523e46ebc,VEGF_VEGFR_00000,VEGF,COc1ccc(NC=Cc2ncccn2)c(C)n1,-0.05,,,,,,,,,
69f0a5276bb9eb2523e46ea5,VEGF_VEGFR_00000,VEGF,CCCN(C(=O)OC)c1ccccc1O,-0.08,,,,,,,,,
69f0a5276bb9eb2523e46ea8,VEGF_VEGFR_00000,VEGF,COc1cc(C(C)(C)C)[nH]c(=O)c1,-0.12,,,,,,,,,
69f0a5276bb9eb2523e46ea0,VEGF_VEGFR_00000,VEGF,CC(=O)c1cc(I)ccc1C(N)(F)F,-0.21,,,,,,,,,
69f0a5276bb9eb2523e46e9f,VEGF_VEGFR_00000,VEGF,CC(=O)Oc1cc(I)ccc1C(N)(F)F,-0.3,,,,,,,,,
69f0a5276bb9eb2523e46ea2,VEGF_VEGFR_00000,VEGF,C=CCOCCC(=O)c1ccc(N)cc1,-0.65,,,,,,,,,
69f0a5276bb9eb2523e46eb5,VEGF_VEGFR_00000,VEGF,O=C1NCCCCN1C(=O)OCc1cc(Cl)ccc1Cl,-0.7,,,,,,,,,
69f0a5276bb9eb2523e46eba,VEGF_VEGFR_00000,VEGF,CC(C#N)(C=O)[C@H]1NC(=O)OCc2ccccc21,-0.71,,,,,,,,,
69f0a5276bb9eb2523e46eab,VEGF_VEGFR_00000,VEGF,COC(=O)NN(C)Cc1ccnc(Cl)n1,-0.77,,,,,,,,,
69f0a5276bb9eb2523e46e9e,VEGF_VEGFR_00000,VEGF,CC(=O)OCCc1cc(I)ccc1C(N)(F)F,-0.82,,,,,,,,,
69f0a5276bb9eb2523e46ea7,VEGF_VEGFR_00000,VEGF,CCCC(=O)[C@@H]1CCC[C@H](NC(=O)c2ccccc2)CCN1,-0.82,,,,,,,,,
69f0a5276bb9eb2523e46eb7,VEGF_VEGFR_00000,VEGF,CN1CCN(CC(=O)C(F)(F)F)CC1=O,-0.91,,,,,,,,,
69f0a5276bb9eb2523e46e9d,VEGF_VEGFR_00000,VEGF,CCOPCC(=O)N[PH](Cc1cccc(Cl)c1)(c1ccncn1)c1ccncn1,-0.98,,,,,,,,,
69f0a5276bb9eb2523e46ea4,VEGF_VEGFR_00000,VEGF,CC1=C(c2cccs2)C(=O)/N=N/C(C#N)=CC=C1,-0.99,,,,,,,,,
69f0a5276bb9eb2523e46eb8,VEGF_VEGFR_00000,VEGF,CCN1CCN(CC(=O)C(F)(F)F)CC1=O,-1.11,,,,,,,,,
69f0a5276bb9eb2523e46eb3,VEGF_VEGFR_00000,VEGF,CCOPCC(=O)N[PH](c1cccc(Cl)c1)(c1ccncn1)c1ccncn1,-1.12,,,,,,,,,
69f0a5276bb9eb2523e46ebe,VEGF_VEGFR_00000,VEGF,CC(=O)C([K+])C(=O)Oc1cc(I)ccc1C(N)(F)F,-1.2,,,,,,,,,
69f0a5276bb9eb2523e46eb1,VEGF_VEGFR_00000,VEGF,O=C(CO)[C@H]1CCCNC(c2ccccc2)N1c1cccs1,-1.55,,,,,,,,,
69f0a5276bb9eb2523e46ebd,VEGF_VEGFR_00000,VEGF,CC(=O)CN(C)CCOS(=O)(=O)OC(C)C,-2.06,,,,,,,,,
