entity_id,mol_id,library_name,smiles,drugclip_score,vina_docking_score,MW,TPSA,Consensus Log P,BBB permeant,Pgp substrate,PAINS #alerts,Brenk #alerts,Synthetic Accessibility
69f14c682a818019f0033dda,EGFR_00035,EGFR,O=C1NCCNC2=C(N1)C(=O)NCCC=CC=C2,0.56,-6.37,248.28,82.26,-0.12,No,No,0,0,4.18
69f14c682a818019f0033dd7,EGFR_00031,EGFR,CC(=O)CC(=O)c1ccccc1NC(C)=O,0.56,-5.67,219.24,63.24,1.54,Yes,No,0,1,1.63
69f14c682a818019f0033ddb,EGFR_00036,EGFR,O=C1NCCNc2ccccc(=O)c(=O)c2N1,0.55,-6.01,233.22,87.3,-0.11,No,No,0,1,2.58
69f14c682a818019f0033dca,EGFR_00019,EGFR,CC(=O)Nc1ccc(C(=O)O)cc1,0.54,-5.06,179.17,66.4,1.09,Yes,No,0,0,1
69f14c682a818019f0033ddd,EGFR_00038,EGFR,O=C1NCCNC2=C(N1)C(=O)OCC=CC=C2,0.53,-6.82,235.24,79.46,0.08,No,No,0,0,3.95
69f14c682a818019f0033df1,EGFR_00005,EGFR,CC1=CC=CC2NC(=O)C=CC2C(=O)C1=O,0.51,-6.02,217.22,63.24,0.58,No,No,1,1,3.85
69f14c682a818019f0033dcd,EGFR_00022,EGFR,CC(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1,0.5,-3.34,254.28,58.2,2.25,Yes,No,0,0,1.33
69f14c682a818019f0033dc4,EGFR_00014,EGFR,CC(=O)Nc1ccc(CO[PH](=O)O)cc1,0.5,-4.82,229.17,99.1,0.8,No,No,0,1,2.36
69f14c682a818019f0033dbf,EGFR_00009,EGFR,CC(=O)Nc1ccccc1C(=O)O,0.49,-4.81,179.17,66.4,1.23,Yes,No,0,0,1.23
69f14c682a818019f0033de1,EGFR_00041,EGFR,CN1CC=CC=CC2=C(NC(=O)NCCN2)C1=O,0.42,-6.17,248.28,73.47,-0.24,No,No,0,0,4.22
69f14c682a818019f0033dd3,EGFR_00028,EGFR,O=C(C1=CC=CC=CC=C1)S(=O)(=O)O,0.42,-5.01,212.22,79.82,0.86,No,No,0,2,3.8
69f14c682a818019f0033dc1,EGFR_00011,EGFR,CC(=O)Oc1ccc(C(N)=O)cc1,0.41,-5.13,179.17,69.39,0.88,No,No,0,1,1.17
69f14c682a818019f0033df2,EGFR_00006,EGFR,CC(=O)c1ccc(NCCN)cc1,0.37,-4.55,178.23,55.12,1.12,Yes,No,0,0,1.14
69f14c682a818019f0033df4,EGFR_00008,EGFR,CC(=O)Nc1ccccc1CC(=O)O,0.35,-5.18,193.2,66.4,0.91,Yes,No,0,0,1.51
69f14c682a818019f0033de5,EGFR_00045,EGFR,O=C1C=CCNCCCN1,0.32,-4.45,140.18,41.13,0.07,No,No,0,0,2.42
69f14c682a818019f0033dc5,EGFR_00015,EGFR,CC(=O)N(C)c1ccc(C(=O)O)cc1,0.31,-5.57,193.2,57.61,1.1,Yes,No,0,0,1.07
69f14c682a818019f0033dcb,EGFR_00020,EGFR,CC1=CC=CC=CC=C1CN(C)C(=O)O,0.29,-5.06,205.25,40.54,1.82,Yes,No,0,0,3.2
69f14c682a818019f0033dd0,EGFR_00025,EGFR,NC1=CC=CC=NC=C1N,0.19,-4.03,135.17,64.4,-0.12,No,No,0,0,3.93
69f14c682a818019f0033ddc,EGFR_00037,EGFR,O=C1NCCNC2=C(N1)C(=O)CNC=CC=C2,0.17,-5.73,234.25,82.26,-0.41,No,No,0,0,4.17
69f14c682a818019f0033de3,EGFR_00043,EGFR,O=C1NCCNC2=C(N1)C(=O)CCC=CC=C2,0.16,-6.13,233.27,70.23,0.51,No,No,0,0,3.94
69f14c682a818019f0033de2,EGFR_00042,EGFR,CC1CC=CC=CC2=C(NC(=O)NCCN2)C1=O,0.14,-6.06,247.29,70.23,0.76,No,No,0,0,4.49
69f14c682a818019f0033dc8,EGFR_00018,EGFR,Cc1ccc(C(N)=NC(=O)Nc2ccc(C(=O)CN(C)C)cc2)cc1,0.06,,338.4,87.79,2.67,No,No,0,2,2.84
69f14c682a818019f0033de4,EGFR_00044,EGFR,O=C1Nc2[nH]c(=O)ccc21,0.02,-4.67,136.11,65.72,0.36,No,No,0,0,1.49
69f14c682a818019f0033dbe,EGFR_00000,EGFR,CC1CC(C(=O)NC(=O)C(C)(C)C)CCCN1C,0.01,-6.12,254.37,49.41,1.83,Yes,No,0,0,2.85
69f14c682a818019f0033dd5,EGFR_00029,EGFR,NC(=O)C1=CC=CC=CC=C1,-0.04,,,,,,,,,
69f14c682a818019f0033df3,EGFR_00007,EGFR,CC(=O)Nc1ccccc1Nc1ccccc1C(=O)O,-0.12,,,,,,,,,
69f14c682a818019f0033dbd,EGFR_00000,EGFR,CC1CC(C(=O)NC(=O)C(C)(C)C)CCCN1C,-0.13,,,,,,,,,
69f14c682a818019f0033ddf,EGFR_00003,EGFR,COC(=O)c1ccc(NC(=O)c2ccc(C)cc2)cc1,-0.2,,,,,,,,,
69f14c682a818019f0033ded,EGFR_00052,EGFR,CC[SH](=O)(O)C(=O)c1ccccc1NC1C=CC=CC=C1,-0.21,,,,,,,,,
69f14c682a818019f0033dd1,EGFR_00026,EGFR,NCCCc1ccccc1C(=O)O,-0.25,,,,,,,,,
69f14c682a818019f0033df0,EGFR_00055,EGFR,O=C(O)c1ccccc1NC1C=CC=CC=C1,-0.31,,,,,,,,,
69f14c682a818019f0033de6,EGFR_00046,EGFR,NC1CC=CC(=O)NCC1,-0.32,,,,,,,,,
69f14c682a818019f0033dd4,EGFR_00002,EGFR,NC(=O)c1ccccc1,-0.55,,,,,,,,,
69f14c682a818019f0033de7,EGFR_00047,EGFR,O=C(O)c1ccccc1NC1C=CC=CC=C1,-0.58,,,,,,,,,
69f14c682a818019f0033dce,EGFR_00023,EGFR,CC(=O)Nc1ccc(C(=O)Nc2ccccc2CN2CCCCCN2)cc1,-0.81,,,,,,,,,
69f14c682a818019f0033dc7,EGFR_00017,EGFR,Cc1ccccc1C(=O)Nc1ccc(C(=O)CN2CCCC2)cc1,-0.84,,,,,,,,,
69f14c682a818019f0033dec,EGFR_00051,EGFR,O=C(O)c1ccccc1NC(=O)C1C=CC=CC=C1,-0.92,,,,,,,,,
69f14c682a818019f0033def,EGFR_00054,EGFR,COC(=O)OC(=O)c1ccccc1NC(=O)c1ccccc1NC1C=CC=CC=C1,-0.96,,,,,,,,,
69f14c682a818019f0033dee,EGFR_00053,EGFR,O=C(Nc1ccccc1)c1ccccc1NC(=O)c1ccccc1NC1C=CC=CC=C1,-0.98,,,,,,,,,
69f14c682a818019f0033dcc,EGFR_00021,EGFR,CC(=O)C(=CC(C)(C)C)C(=O)C1CCCC(C(N)=O)CC1,-1.15,,,,,,,,,
69f14c682a818019f0033de9,EGFR_00049,EGFR,Nc1ccccc1NC(=O)c1ccccc1NC1C=CC=CC=C1,-1.33,,,,,,,,,
69f14c682a818019f0033deb,EGFR_00050,EGFR,O=C(NC1C=CC=CC=C1)c1ccccc1C(=O)OC(=O)C1CC1,-1.69,,,,,,,,,
69f14c682a818019f0033de8,EGFR_00048,EGFR,O=C(O)c1ccccc1NC(=O)c1ccccc1NC1C=CC=CC=C1,-2,,,,,,,,,
