entity_id,mol_id,library_name,smiles,drugclip_score,vina_docking_score,MW,TPSA,Consensus Log P,BBB permeant,Pgp substrate,PAINS #alerts,Brenk #alerts,Synthetic Accessibility
69fdc4b92a818019f0274d19,osimertinib_di_F_2_7,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3c(F)n(C)c4cc(F)ccc34)n2)c(OC)cc1N(C)CCN(C)C,3.91,-7.28,535.59,87.55,4.05,No,Yes,0,1,4.15
69fdc4b92a818019f0274d04,osimertinib_mono_F_8,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(F)cccc34)n2)c(OC)cc1N(C)CCN(C)C,3.91,-7.93,517.6,87.55,3.64,No,Yes,0,1,4.07
69fdc4b92a818019f0274d1f,osimertinib_di_F_2_15,EGFR,C=CC(=O)Nc1cc(Nc2ncc(F)c(-c3c(F)n(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.91,-7.76,535.59,87.55,4,No,Yes,0,1,4.11
69fdc4b92a818019f0274d2f,osimertinib_mono_Cl_6,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(Cl)cc34)n2)c(OC)cc1N(C)CCN(C)C,3.9,-7.3,534.05,87.55,3.8,No,No,0,1,4.02
69fdc4b92a818019f0274d0f,osimertinib_mono_Cl_19,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)c(Cl)c1N(C)CCN(C)C,3.9,-7.6,534.05,87.55,3.78,No,No,0,1,4.08
69fdc4b92a818019f0274d05,osimertinib_mono_Cl_8,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(Cl)cccc34)n2)c(OC)cc1N(C)CCN(C)C,3.88,-7.36,534.05,87.55,3.88,No,Yes,0,1,4.04
69fdc4b92a818019f0274d2b,osimertinib_di_Me_5_8,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4c(C)ccc(C)c34)n2)c(OC)cc1N(C)CCN(C)C,3.88,-7.4,527.66,87.55,3.99,No,Yes,0,1,4.3
69fdc4b92a818019f0274d00,osimertinib_mono_F_2,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3c(F)n(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.88,-8,517.6,87.55,3.74,No,Yes,0,1,4.09
69fdc4b92a818019f0274d27,osimertinib_di_Me_5_6,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(C)c(C)c34)n2)c(OC)cc1N(C)CCN(C)C,3.88,-7.08,527.66,87.55,3.84,No,Yes,0,1,4.29
69fdc4b92a818019f0274d1c,osimertinib_di_Me_2_8,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3c(C)n(C)c4c(C)cccc34)n2)c(OC)cc1N(C)CCN(C)C,3.88,-8.38,527.66,87.55,3.89,No,Yes,0,1,4.29
69fdc4b92a818019f0274d21,osimertinib_mono_F_5,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cccc(F)c34)n2)c(OC)cc1N(C)CCN(C)C,3.87,-8.2,517.6,87.55,3.58,No,Yes,0,1,4.13
69fdc4b92a818019f0274d07,osimertinib_mono_F_14,EGFR,C=CC(=O)Nc1cc(Nc2nc(F)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.87,-7.8,517.6,87.55,3.72,No,Yes,0,1,4.13
69fdc4b92a818019f0274d0c,osimertinib_mono_Cl_15,EGFR,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.86,-7.95,534.05,87.55,3.89,No,Yes,0,1,4.08
69fdc4b92a818019f0274d15,osimertinib_di_Me_2_5,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3c(C)n(C)c4cccc(C)c34)n2)c(OC)cc1N(C)CCN(C)C,3.85,-7.65,527.66,87.55,4,No,Yes,0,1,4.31
69fdc4b92a818019f0274d2d,osimertinib_mono_Me_5,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cccc(C)c34)n2)c(OC)cc1N(C)CCN(C)C,3.84,-7.82,513.63,87.55,3.62,No,Yes,0,1,4.18
69fdc4b92a818019f0274d0b,osimertinib_mono_Cl_2,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3c(Cl)n(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.84,-7.88,534.05,87.55,3.91,No,No,0,1,4.13
69fdc4b92a818019f0274d28,osimertinib_di_F_5_7,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(F)cc(F)c34)n2)c(OC)cc1N(C)CCN(C)C,3.84,-7.87,535.59,87.55,3.91,No,Yes,0,1,4.14
69fdc4b92a818019f0274d02,osimertinib_mono_Cl_7,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(Cl)ccc34)n2)c(OC)cc1N(C)CCN(C)C,3.84,-7.6,534.05,87.55,3.85,No,No,0,1,4.02
69fdc4b92a818019f0274d17,osimertinib_di_F_2_6,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3c(F)n(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,3.83,-7.14,535.59,87.55,4.04,No,Yes,0,1,4.14
69fdc4b92a818019f0274d20,osimertinib_di_Me_2_15,EGFR,C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3c(C)n(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.83,-7.88,527.66,87.55,3.97,No,Yes,0,1,4.33
69fdc4b92a818019f0274d1d,osimertinib_di_F_2_14,EGFR,C=CC(=O)Nc1cc(Nc2nc(F)cc(-c3c(F)n(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.81,-8.16,535.59,87.55,4.13,No,Yes,0,1,4.23
69fdc4b92a818019f0274d23,osimertinib_di_Me_2_19,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3c(C)n(C)c4ccccc34)n2)c(OC)c(C)c1N(C)CCN(C)C,3.81,-7.95,535.59,87.55,4.13,No,Yes,0,1,4.23
69fdc4b92a818019f0274d1e,osimertinib_di_Me_2_14,EGFR,C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3c(C)n(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.81,-7.57,527.66,87.55,4.01,No,Yes,0,1,4.32
69fdc4b92a818019f0274d24,osimertinib_di_F_2_22,EGFR,C=CC(=O)Nc1c(N(C)CCN(C)C)cc(OC)c(Nc2nccc(-c3c(F)n(C)c4ccccc34)n2)c1F,3.8,-7.13,535.59,87.55,4.02,No,Yes,0,1,4.17
69fdc4b92a818019f0274d10,osimertinib_mono_Me_19,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)c(C)c1N(C)CCN(C)C,3.78,-7.77,513.63,87.55,3.56,No,Yes,0,1,4.13
69fdc4b92a818019f0274d25,osimertinib_di_Me_2_22,EGFR,C=CC(=O)Nc1c(N(C)CCN(C)C)cc(OC)c(Nc2nccc(-c3c(C)n(C)c4ccccc34)n2)c1C,3.78,-7.22,527.66,87.55,3.93,No,Yes,0,1,4.28
69fdc4b92a818019f0274d14,osimertinib_di_F_2_5,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3c(F)n(C)c4cccc(F)c34)n2)c(OC)cc1N(C)CCN(C)C,3.77,-8.39,535.59,87.55,4.01,No,Yes,0,1,4.19
69fdc4b92a818019f0274d09,osimertinib_mono_Me_14,EGFR,C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.76,-7.74,513.63,87.55,3.66,No,Yes,0,1,4.17
69fdc4b92a818019f0274d11,osimertinib_mono_F_22,EGFR,C=CC(=O)Nc1c(N(C)CCN(C)C)cc(OC)c(Nc2nccc(-c3cn(C)c4ccccc34)n2)c1F,3.75,-7.32,517.6,87.55,3.64,No,Yes,0,1,4.1
69fdc4b92a818019f0274d2c,osimertinib_mono_Cl_5,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cccc(Cl)c34)n2)c(OC)cc1N(C)CCN(C)C,3.71,-6.79,534.05,87.55,3.86,No,Yes,0,1,4.02
69fdc4b92a818019f0274d08,osimertinib_mono_Cl_14,EGFR,C=CC(=O)Nc1cc(Nc2nc(Cl)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,3.7,-7.67,534.05,87.55,3.93,No,No,0,1,4.06
69fdc4b92a818019f0274d13,osimertinib_mono_Me_22,EGFR,C=CC(=O)Nc1c(N(C)CCN(C)C)cc(OC)c(Nc2nccc(-c3cn(C)c4ccccc34)n2)c1C,3.65,-7.3,513.63,87.55,3.62,No,Yes,0,1,4.13
69fdc4b92a818019f0274d12,osimertinib_mono_Cl_22,EGFR,C=CC(=O)Nc1c(N(C)CCN(C)C)cc(OC)c(Nc2nccc(-c3cn(C)c4ccccc34)n2)c1Cl,3.54,-7.23,534.05,87.55,3.84,No,No,0,1,4.09
